day	turnSpent	free?	location	encounterName	familiar	items	meat	rounds	mus	mys	mox	advsGained	effectsGained	itemsUsed	skillsUsed	freeRun?	banish	freeKill	sniff	spit	copy	macroFrom	
1	1	true	Your Witchess Set	Witchess Bishop	Pocket Professor	 | Sacramento wine	15	5	257	68	73	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	Your Witchess Set	Witchess Bishop	Pocket Professor	 | Sacramento wine	10	5	285	60	78	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	Your Witchess Set	Witchess Rook	Pocket Professor	 | Greek fire | green pixel	12	5	274	75	83	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	Your Witchess Set	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	The Neverending Party	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	The Neverending Party	&quot;plain&quot; girl	Pocket Professor	 | electronics kit | PB&J with the crusts cut off | dorky glasses | ponytail clip	180	5	248	90	83	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	The Neverending Party	sausage goblin	Pocket Professor	 | magical sausage casing	133	5	282	93	81	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	The Neverending Party	jock	Pocket Professor	 | water purification pills | unremarkable duffel bag | Purple Beast energy drink	226	4	370	95	118	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	The Neverending Party	burnout	Pocket Professor	 | metal meteoroid | van key | jam band bootleg | denim jacket | blue pixel	86	4	378	100	123	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	The Neverending Party	jock	Pocket Professor	 | unremarkable duffel bag | Purple Beast energy drink | shoe ad T-shirt | green pixel	224	4	413	123	100	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	The Neverending Party	burnout	Pocket Professor	 | van key | jam band bootleg | green pixel	98	4	368	158	113	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	The Neverending Party	biker	Pocket Professor	 | meadeorite | gas can | Middle of the Road&trade; brand whiskey | neverending wallet chain | Evilometer | strange leaflet	150	6	444	130	124	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Rest in your bed in the Chateau	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	1	true	Chateau Painting	Black Crayon Crimbo Elf	Pocket Professor	 | crayon shavings	15	5	437	143	158	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor		15	2	86	38	51	0				0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor	 | Camp Scout pup tent	14	3	104	52	28	0	 | Bad Haircut (1)			0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor		15	2	134	47	25	0	 | Bad Haircut (1)			0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor	 | alien sandwich | Meteorite-Ade	15	2	152	15	38	0	 | Bad Haircut (1)			0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor		13	2	134	40	34	0	 | Bad Haircut (1)			0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor	 | white pixel	15	2	162	33	38	0	 | Bad Haircut (1)			0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor	 | iced plum wine	14	2	152	35	43	0	 | Bad Haircut (1)			0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor		15	2	137	38	53	0	 | Bad Haircut (1)			0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor	 | green pixel	10	2	152	43	45	0	 | Bad Haircut (1)			0	0	0	0	0	0		
1	1	true	The X-32-F Combat Training Snowman	the X-32-F Combat Training Snowman	Pocket Professor		12	2	160	45	44	0	 | Bad Haircut (1)			0	0	0	0	0	0		
1	1	true	The Neverending Party	Gone Kitchin'	Pocket Professor		0	-1	0	0	0	0	 | Spiced Up (20)			0	0	0	0	0	0		
1	1	true	The Neverending Party	jock	Pocket Professor	 | CSA fire-starting kit | Purple Beast energy drink | red pixel	199	5	587	135	170	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	The Neverending Party	burnout	Pocket Professor	 | van key	87	5	546	145	200	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	true	The Neverending Party	&quot;plain&quot; girl	Pocket Professor	 | electronics kit | PB&J with the crusts cut off	161	5	562	170	178	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	1	false	The Neverending Party	party girl	Pocket Professor	 | runproof mascara | very small red dress	161	5	567	205	175	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	2	false	The Neverending Party	burnout	Pocket Professor	 | van key | jam band bootleg | ratty knitted cap	54	5	550	197	165	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	3	false	The Neverending Party	party girl	Pocket Professor	 | roll of meat | runproof mascara | very small red dress	114	5	644	158	165	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	4	false	The Neverending Party	biker	Pocket Professor	 | gas can | Middle of the Road&trade; brand whiskey | pentagram bandana	104	5	697	175	148	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	5	false	The Neverending Party	Gone Kitchin'	Pocket Professor		0	-1	0	0	0	0	 | Spiced Up (20)			0	0	0	0	0	0		
1	6	false	The Neverending Party	party girl	Pocket Professor		113	5	611	180	203	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	7	true	The Neverending Party	Wooof! Wooooooof!	Pocket Professor		0	-1	0	0	0	0	 | Adventurer's Best Friendship (30)			0	0	0	0	0	0		
1	7	false	The Neverending Party	party girl	Pocket Professor	 | very small red dress | noticeable pumps	104	5	656	199	210	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	8	false	The Neverending Party	&quot;plain&quot; girl	Pocket Professor	 | electronics kit | dorky glasses	102	6	755	168	178	0			 | MICROMETEORITE | GULP LATTE	0	0	0	0	0	0		
1	9	false	The Neverending Party	party girl	Pocket Professor		133	8	685	200	215	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	10	false	The Neverending Party	burnout	Pocket Professor	 | CSA scoutmaster's &quot;water&quot;	67	5	763	223	153	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	11	false	The Neverending Party	jock	Pocket Professor	 | unremarkable duffel bag | red pixel	161	5	648	225	210	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	12	true	The Spooky Forest	sausage goblin	Pair of Stomping Boots		0	8	0	0	0	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	12	true	The Spooky Forest	bar	Pair of Stomping Boots		0	4	0	0	0	0			 | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SUMMON LOVE MOSQUITO | SNOKEBOMB	1	1	0	0	0	0		
1	12	true	Deck of Every Card	1952 Mickey Mantle	Pair of Stomping Boots	 | 1952 Mickey Mantle card	0	-1	0	0	0	0				0	0	0	0	0	0		
1	12	false	The Shore, Inc. Travel Agency	N/A	Pair of Stomping Boots	 | Shore Inc. Ship Trip Scrip	0	-1	0	0	0	0				0	0	0	0	0	0		
1	15	false	The Shore, Inc. Travel Agency	N/A	Pair of Stomping Boots	 | Shore Inc. Ship Trip Scrip	0	-1	0	0	0	0				0	0	0	0	0	0		
1	18	false	The Shore, Inc. Travel Agency	N/A	Pair of Stomping Boots	 | Shore Inc. Ship Trip Scrip	0	-1	0	0	0	0				0	0	0	0	0	0		
1	21	true	The Shore, Inc. Travel Agency	N/A	Pair of Stomping Boots		0	-1	0	0	0	0				0	0	0	0	0	0		
1	21	false	The Haunted Kitchen	skullery maid	Pair of Stomping Boots	 | bottle of popskull | green pixel	18	2	56	24	12	0				0	0	0	0	0	0		
1	22	false	numberology 51	War Frat 151st Infantryman	Pair of Stomping Boots	 | beer helmet | keg shield	0	2	97	25	33	0			 | DRAGOON PLATOON	0	0	0	0	0	0		
1	23	false	The Haunted Kitchen	possessed silverware drawer	Pair of Stomping Boots	 | antique packet of ketchup	0	2	65	12	19	0				0	0	0	0	0	0		
1	24	false	The Haunted Kitchen	paper towelgeist	Pair of Stomping Boots	 | ectoplasmic paste	0	2	0	7	0	0			 | RELEASE THE BOOTS	0	0	0	0	0	0		
1	25	false	The Haunted Kitchen	demonic icebox	Pair of Stomping Boots	 | hot powder | ancient frozen dinner | dire fudgesicle	18	2	54	15	22	0				0	0	0	0	0	0		
1	26	true	numberology 51	War Frat 151st Infantryman	Pair of Stomping Boots	 | distressed denim pants | beer helmet | bejeweled pledge pin | bottle opener belt buckle | perforated battle paddle | keg shield | beer bomb | flask flops	0	0	0	0	0	0			 | USE THE FORCE | SABER YELLOW RAY	0	0	0	0	0	0		
1	26	true	The Spooky Forest	sausage goblin	Pair of Stomping Boots	 | magical sausage casing | blue pixel	69	6	224	57	63	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	26	false	The Haunted Kitchen	possessed silverware drawer	Pocket Professor	 | stench powder | corn holder | antique packet of ketchup | green pixel	0	2	40	12	12	0				0	0	0	0	0	0		
1	27	false	The Haunted Kitchen	zombie chef	Pocket Professor	 | spooky powder | fricasseed brains | stale baguette | bottle of cooking sherry	22	2	40	12	13	0				0	0	0	0	0	0		
1	28	true	The Haunted Kitchen	Wooof! Wooooooof!	Pocket Professor	 | Ghost Dog Chow	0	-1	0	0	0	0				0	0	0	0	0	0		
1	28	false	The Haunted Kitchen	zombie chef	Pocket Professor	 | Spookyraven billiards room key | fricasseed brains | stale baguette	19	2	40	12	12	0				0	0	0	0	0	0		
1	29	false	The Spooky Forest	Hoom Hah	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	30	false	The Spooky Forest	warwelf	Pocket Professor	 | stick of firewood	13	2	38	8	13	0				0	0	0	0	0	0		
1	31	TRUE	CONSUME: drink 6 astral pilsner	N/A	Pocket Professor		0	-1	0	0	0	72				0	0	0	0	0	0		
1	31	TRUE	CONSUME: drink 1 iced plum wine	N/A	Pocket Professor		0	-1	0	0	0	8				0	0	0	0	0	0		
1	31	TRUE	CONSUME: drink 1 slug of shochu	N/A	Pocket Professor		0	-1	0	0	0	6	 | Brined Liver (10)			0	0	0	0	0	0		
1	31	true	Your Witchess Set	What has it got in its pocketses?	Pocket Professor	 | Source essence (2) | bag of GORF | Sacramento wine	0	5	171	58	57	0	 | Ode to Booze (20)		 | EXTRACT | DIGITIZE | MICROMETEORITE	0	0	0	0	0	1		
1	31	true	The Haunted Billiards Room	sausage goblin	Pocket Professor		0	5	0	5	0	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	31	false	The Haunted Billiards Room	That's Your Cue	Pocket Professor	 | pool cue	0	-1	0	0	0	0				0	0	0	0	0	0		
1	32	false	The Haunted Billiards Room	chalkdust wraith	Pocket Professor	 | handful of hand chalk	0	6	47	12	19	0				0	0	0	0	0	0		
1	33	false	The Haunted Billiards Room	chalkdust wraith	Pocket Professor	 | handful of hand chalk	0	6	47	17	10	0				0	0	0	0	0	0		
1	34	false	The Haunted Billiards Room	pooltergeist	Pocket Professor		0	3	9	0	0	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	35	true	The Haunted Billiards Room	Lights Out in the Billiards Room	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	35	false	The Haunted Billiards Room	pooltergeist	Pocket Professor		0	2	52	12	13	0				0	0	0	0	0	0		
1	36	false	The Haunted Billiards Room	chalkdust wraith	Pair of Stomping Boots	 | handful of hand chalk	0	7	44	23	5	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	37	true	The Haunted Billiards Room	Wooof! Wooooooof!	Pair of Stomping Boots	 | Ghost Dog Chow	0	-1	0	0	0	0				0	0	0	0	0	0		
1	37	false	The Haunted Billiards Room	pooltergeist	Pocket Professor	 | 7-ball	0	3	63	18	12	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	38	true	The Haunted Billiards Room	Witchess Bishop	Pocket Professor	 | Sacramento wine	0	4	171	58	62	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	38	false	The Haunted Billiards Room	Welcome To Our ool Table	Pocket Professor	 | Spookyraven library key	0	-1	0	0	0	0				0	0	0	0	0	0		
1	39	true	The Haunted Library	Take a Look, it's in a Book!	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	39	false	The Haunted Library	writing desk	Pocket Professor		0	4	0	0	0	0	 | On the Trail (40)		 | TRANSCENDENT OLFACTION | MICROMETEORITE	0	0	0	1	0	0		
1	40	true	The Haunted Library	bookbat	Pocket Professor		0	2	0	0	0	0			 | THROW LATTE ON OPPONENT	1	1	0	0	0	0		
1	40	false	The Haunted Library	writing desk	Pocket Professor	 | disintegrating quill pen | inkwell | snifter of thoroughly aged brandy | green pixel	0	2	44	18	7	0				0	0	0	0	0	0		
1	41	false	Hippy Camp	War Hippy (space) cadet	Pocket Professor		0	2	68	19	35	0				0	0	0	0	0	0		
1	42	false	Wartime Hippy Camp (Frat Disguise)	War Hippy (space) cadet	Pocket Professor	 | round purple sunglasses | stick of firewood	0	2	77	22	18	0				0	0	0	0	0	0		
1	43	false	Wartime Hippy Camp (Frat Disguise)	Blockin' Out the Scenery	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	44	false	Guano Junction	How I Wonder What You're At	Pocket Professor	 | sonar-in-a-biscuit | sonar-in-a-biscuit	0	-1	0	0	0	0				0	0	0	0	0	0		
1	45	true	The Beanbat Chamber	a beanbat!	Pocket Professor	 | enchanted bean | sonar-in-a-biscuit	31	3	31	9	9	0			 | MACROMETEORITE | ASDON MARTIN: MISSILE LAUNCHER	0	0	0	0	0	0	 | musical fruit bat	
1	45	true	The Outskirts of Cobb's Knob	sleeping Knob Goblin Guard	Pocket Professor		0	2	0	0	0	0			 | ASDON MARTIN: SPRING-LOADED FRONT BUMPER	0	0	0	0	0	0		
1	45	false	The Haunted Library	writing desk	Pocket Professor	 | disintegrating quill pen | inkwell | snifter of thoroughly aged brandy	0	3	40	14	10	0		|rock band flyers		0	0	0	0	0	0		
1	46	false	The Haunted Library	writing desk	Pocket Professor	 | Source essence (2) | CSA obedience grenade | inkwell | snifter of thoroughly aged brandy	0	5	32	17	14	0		|rock band flyers|rock band flyers	 | EXTRACT	0	0	0	0	0	0		
1	47	TRUE	CONSUME: drink 1 splendid martini	N/A	Pocket Professor		0	-1	0	0	0	7	 | License to Punch (40)			0	0	0	0	0	0		
1	47	TRUE	CONSUME: drink 1 splendid martini	N/A	Pocket Professor		0	-1	0	0	0	6	 | The Spy Who Loved XP (40)			0	0	0	0	0	0		
1	47	TRUE	CONSUME: drink 1 splendid martini	N/A	Pocket Professor		0	-1	0	0	0	7	 | Punch Another Day (40)			0	0	0	0	0	0		
1	47	false	The Haunted Library	writing desk	Pocket Professor	 | Source essence | inkwell | Lady Spookyraven's necklace	0	4	40	18	5	0		|rock band flyers	 | EXTRACT	0	0	0	0	0	0		
1	48	false	The Black Forest	Forty Shades of Black	Pocket Professor	 | black map	0	-1	0	0	0	0				0	0	0	0	0	0		
1	49	false	The Black Forest	black friar	Pocket Professor		0	2	66	22	26	0				0	0	0	0	0	0		
1	50	false	The Black Forest	black adder	Pocket Professor	 | adder bladder | sunken eyes	110	2	75	18	24	0				0	0	0	0	0	0		
1	51	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | Source essence (3)	0	9	0	0	0	0		|rock band flyers	 | MICROMETEORITE | EXTRACT	0	0	0	0	0	0		
1	51	true	The Outskirts of Cobb's Knob	government bureaucrat	Pocket Professor	 | Source essence (3) | government requisition form	51	11	200	72	65	0		|rock band flyers	 | MICROMETEORITE | EXTRACT	0	0	0	0	0	0		
1	51	false	The Black Forest	black panther	Pocket Professor	 | broken wings	154	2	0	0	0	0				0	0	0	0	0	0		
1	52	false	The Black Forest	black magic woman	Pocket Professor	 | black eye shadow | black magic powder	113	3	58	23	18	0		|rock band flyers		0	0	0	0	0	0		
1	53	false	The Black Forest	You Found Your Thrill	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	54	false	The Black Forest	Bee Persistent	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	55	true	The Black Forest	Bee Rewarded	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	55	false	The Black Forest	N/A	Pocket Professor	 | beehive	0	-1	0	0	0	0				0	0	0	0	0	0		
1	56	false	The Black Forest	black widow	Pocket Professor	 | Source essence (2) | black pension check | black picnic basket	44	5	53	20	27	0	 | Really Quite Poisoned (10)	|rock band flyers	 | MICROMETEORITE | EXTRACT	0	0	0	0	0	0		
1	57	true	The Black Forest	Wooof! Wooooooof!	Pocket Professor	 | Ghost Dog Chow	0	-1	0	0	0	0				0	0	0	0	0	0		
1	57	false	The Black Forest	black widow	Pocket Professor	 | black pension check | black picnic basket | stick of firewood	58	3	77	10	19	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	58	true	The Black Forest	Witchess Bishop	Pocket Professor	 | Source essence (3) | Sacramento wine	0	6	148	53	62	0		|rock band flyers	 | MICROMETEORITE | EXTRACT	0	0	0	0	0	0		
1	58	true	Your Witchess Set	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	58	false	The Black Forest	blackberry bush	Pocket Professor	 | blackberry | blackberry	0	3	52	22	20	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	59	true	The Black Forest	sausage goblin	Pocket Professor	 | Source essence | magical sausage casing	70	13	199	88	70	0		|rock band flyers	 | MICROMETEORITE | EXTRACT	0	0	0	0	0	0		
1	59	false	The Black Forest	black widow	Pocket Professor	 | black pension check | stick of firewood	52	3	60	22	17	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	60	false	The Black Forest	black friar	Pocket Professor	 | goblin water | Mornington crescent roll	0	3	53	20	20	0			 | MICROMETEORITE	0	0	0	0	0	0		
1	61	false	The Black Forest	black panther	Pocket Professor	 | Source essence (3) | Black No. 2 | stick of firewood	126	5	53	29	17	0		|rock band flyers	 | EXTRACT | MICROMETEORITE	0	0	0	0	0	0		
1	62	true	The Black Forest	government bureaucrat	Pocket Professor	 | Source essence (2)	49	11	205	74	70	0		|rock band flyers	 | MICROMETEORITE | EXTRACT	0	0	0	0	0	0		
1	62	false	The Black Forest	blackberry bush	Pocket Professor	 | Source essence | blackberry | blackberry | stick of firewood	0	5	61	19	19	0		|rock band flyers	 | MICROMETEORITE | EXTRACT	0	0	0	0	0	0		
1	63	false	The Black Forest	black adder	Pocket Professor	 | pixel lemon | CSA cheerfulness ration | black snake skin | stick of firewood	90	4	58	14	24	0		|rock band flyers	 | MICROMETEORITE	0	0	0	0	0	0		
1	64	false	The Black Forest	black widow	Pocket Professor	 | Source essence (2) | black picnic basket | stick of firewood	44	5	61	25	17	0		|rock band flyers	 | EXTRACT | MICROMETEORITE	0	0	0	0	0	0		
1	65	false	The Black Forest	black magic woman	Pocket Professor	 | little black book | black magic powder	103	4	63	18	22	0		|rock band flyers	 | MICROMETEORITE	0	0	0	0	0	0		
1	66	false	The Shore, Inc. Travel Agency	N/A	Pocket Professor	 | your father's MacGuffin diary	0	-1	0	0	0	0				0	0	0	0	0	0		
1	69	false	The Goatlet	dairy goat	Pocket Professor	 | Source essence (3)	0	4	9	0	0	0		|rock band flyers	 | EXTRACT	0	0	0	0	0	0		
1	70	true	The Goatlet	a drunk goat!	Pocket Professor		0	5	0	0	0	0		|rock band flyers|rock band flyers	 | MACROMETEORITE | REFLEX HAMMER	1	1	0	0	0	0	 | sabre-toothed goat	
1	70	true	The Goatlet	Puddle Puncher	Pocket Professor	 | figurine of a cold seal	0	-1	0	0	0	0				0	0	0	0	0	0		
1	70	false	The Goatlet	dairy goat	Pocket Professor	 | Source essence (3) | goat cheese | glass of goat's milk	55	4	50	9	22	0		|rock band flyers	 | EXTRACT	0	0	0	0	0	0		
1	71	false	The Goatlet	dairy goat	Pocket Professor	 | Source essence | goat cheese	50	4	50	20	17	0		|rock band flyers	 | EXTRACT	0	0	0	0	0	0		
1	72	true	genie summoned monster	mountain man	Pocket Professor	 | asbestos ore | asbestos ore | linoleum ore | linoleum ore | chrome ore | chrome ore	0	0	0	0	0	0		|rock band flyers	 | USE THE FORCE | SABER YELLOW RAY	0	0	0	0	0	0		
1	72	true	Deck of Every Card	Mine	Pocket Professor	 | linoleum ore | asbestos ore | chrome ore	0	-1	0	0	0	0				0	0	0	0	0	0		
1	72	false	Lair of the Ninja Snowmen	Ninja Snowman Janitor	Pocket Professor		0	2	7	0	0	0				0	0	0	0	0	0		
1	73	true	The Haunted Gallery	government bureaucrat	Pocket Professor	 | Source essence (3)	0	11	0	7	5	0		|rock band flyers	 | EXTRACT | MICROMETEORITE	0	0	0	0	0	0		
1	73	false	The Boss Bat's Lair	beefy bodyguard bat	Pair of Stomping Boots	 | beastly paste	0	2	2	5	0	0			 | RELEASE THE BOOTS	0	0	0	0	0	0		
1	74	false	The Boss Bat's Lair	beefy bodyguard bat	Pair of Stomping Boots		244	2	45	16	14	0				0	0	0	0	0	0		
1	75	false	The Boss Bat's Lair	beefy bodyguard bat	Pair of Stomping Boots		330	2	50	9	20	0				0	0	0	0	0	0		
1	76	false	The Boss Bat's Lair	beefy bodyguard bat	Pair of Stomping Boots		223	3	56	14	8	0		|rock band flyers		0	0	0	0	0	0		
1	77	TRUE	CONSUME: eat 3 browser cookie	N/A	Pair of Stomping Boots		0	-1	0	0	0	66				0	0	0	0	0	0		
1	77	false	The Boss Bat's Lair	The Boss Bat	Pair of Stomping Boots	 | dense meat stack | batskin belt	0	3	44	22	14	0		|rock band flyers		0	0	0	0	0	0		
1	78	false	The Outskirts of Cobb's Knob	sleeping Knob Goblin Guard	Pair of Stomping Boots	 | viking helmet | Knob Goblin scimitar	5	2	36	17	14	0				0	0	0	0	0	0		
1	79	false	The Outskirts of Cobb's Knob	The Ghost of Dr. Hobo Jones	Pair of Stomping Boots	 | Dr. Hobo's map	0	-1	0	0	0	0				0	0	0	0	0	0		
1	80	false	The Outskirts of Cobb's Knob	Lunchboxing	Pair of Stomping Boots	 | Knob Goblin lunchbox	0	-1	0	0	0	0				0	0	0	0	0	0		
1	81	false	The Outskirts of Cobb's Knob	Up In Their Grill	Pair of Stomping Boots	 | 11-inch knob sausage	0	-1	0	0	0	0				0	0	0	0	0	0		
1	82	false	The Outskirts of Cobb's Knob	sleeping Knob Goblin Guard	Pair of Stomping Boots		0	2	0	7	0	0				0	0	0	0	0	0		
1	83	false	The Outskirts of Cobb's Knob	Knob Goblin Barbecue Team	Pair of Stomping Boots	 | bowl of cottage cheese | Knob Goblin tongs | Knob Goblin pants	8	3	39	18	8	0		|rock band flyers		0	0	0	0	0	0		
1	84	false	The Outskirts of Cobb's Knob	A Funny Thing Happened...	Pair of Stomping Boots		75	-1	0	0	0	0				0	0	0	0	0	0		
1	85	false	The Outskirts of Cobb's Knob	Code Red	Pair of Stomping Boots	 | Knob Goblin encryption key	0	-1	0	0	0	0				0	0	0	0	0	0		
1	86	true	Cobb's Knob Harem	a Knob Goblin Harem Girl!	Pair of Stomping Boots	 | Knob Goblin harem pants | Knob Goblin harem veil | disease | finger cymbals	0	0	0	0	0	0			 | MACROMETEORITE | USE THE FORCE | SABER YELLOW RAY	0	0	0	0	0	0	 | Knob Goblin Harem Guard	
1	86	false	The Haunted Bedroom	animated ornate nightstand	Pair of Stomping Boots	 | Source essence (2)	0	4	0	5	0	0		|rock band flyers	 | EXTRACT	0	0	0	0	0	0		
1	87	true	The Haunted Bedroom	animated mahogany nightstand	Pair of Stomping Boots		0	2	0	0	0	0			 | ASDON MARTIN: SPRING-LOADED FRONT BUMPER	0	0	0	0	0	0		
1	87	true	The Haunted Bedroom	Wardr&ouml;b nightstand	Pair of Stomping Boots		0	2	0	0	0	0			 | KGB TRANQUILIZER DART	1	1	0	0	0	0		
1	87	false	The Haunted Bedroom	One Ornate Nightstand	Pair of Stomping Boots	 | disposable instant camera	0	2	44	20	22	0				0	0	0	0	0	0		
1	88	true	The Haunted Gallery	Is There A Doctor In The House?	Pair of Stomping Boots	 | Sacramento wine	0	7	157	50	58	0		|rock band flyers	 | MICROMETEORITE	0	0	0	0	0	0		
1	88	false	The Haunted Bedroom	One Rustic Nightstand	Pair of Stomping Boots	 | oily paste	0	3	2	0	5	0		|rock band flyers	 | RELEASE THE BOOTS	0	0	0	0	0	0		
1	89	false	The Haunted Bedroom	animated rustic nightstand	Pair of Stomping Boots		0	3	8	0	5	0		|rock band flyers		0	0	0	0	0	0		
1	90	TRUE	CONSUME: chew 1 oily paste	N/A	Pair of Stomping Boots		0	-1	0	0	0	5	 | Oily Flavor (10)			0	0	0	0	0	0		
