day	turnSpent	free?	location	encounterName	familiar	items	meat	rounds	mus	mys	mox	advsGained	effectsGained	itemsUsed	skillsUsed	freeRun?	banish	freeKill	sniff	spit	copy	macroFrom	
1	1	true	Madness Bakery	the ghost of Monsieur Baguelle	Gelatinous Cubeling	 | Source essence (2)	0	9	0	0	0	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	1	true	The Spooky Forest	sausage goblin	Left-Hand Man	 | magical sausage casing | blue pixel	122	4	18	68	15	0		|Rain-Doh indigo cup	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS	0	0	0	0	0	0		
1	1	false	The Haunted Kitchen	paper towelgeist	Trick-or-Treating Tot	 | Source essence (3) | white pixel	14	7	17	40	12	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	2	false	The Haunted Kitchen	possessed silverware drawer	Gelatinous Cubeling	 | Source essence (2) | spooky powder | corn holder | red pixel | Special Seasoning	14	9	17	34	18	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | SUMMON LOVE MOSQUITO | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SNAKEWHIP	0	0	0	0	0	0		
1	3	false	The Haunted Kitchen	skullery maid	Gelatinous Cubeling	 | Source essence | bottle of popskull | eleven-foot pole	39	10	15	38	14	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SNAKEWHIP	0	0	0	0	0	0		
1	4	false	The Haunted Kitchen	zombie chef	Gelatinous Cubeling	 | Source essence (2) | white pixel	42	10	15	37	17	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SNAKEWHIP	0	0	0	0	0	0		
1	5	false	The Haunted Kitchen	demonic icebox	Gelatinous Cubeling	 | Source essence (2) | ancient frozen dinner	31	10	9	44	15	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SNAKEWHIP	0	0	0	0	0	0		
1	6	false	The Haunted Kitchen	emaciated rodeo clown	Gelatinous Cubeling	 | Source essence (3) | rodeo whiskey | ring of Detect Boring Doors | li'l clown costume	10	9	14	44	14	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	7	true	The Haunted Kitchen	Wooof! Wooooooof!	Gelatinous Cubeling		0	-1	0	0	0	0	 | Adventurer's Best Friendship (30)			0	0	0	0	0	0		
1	7	false	The Haunted Kitchen	paper towelgeist	Gelatinous Cubeling	 | Source essence (2)	12	10	23	36	12	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SNAKEWHIP	0	0	0	0	0	0		
1	8	true	The Spooky Forest	terrible mutant	Left-Hand Man	 | glob of undifferentiated tissue	27	4	17	74	25	0		|Rain-Doh indigo cup	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS	0	0	0	0	0	0		
1	8	true	The Spooky Forest	sausage goblin	Left-Hand Man	 | magical sausage casing	120	4	18	63	32	0		|Rain-Doh indigo cup	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS	0	0	0	0	0	0		
1	8	false	The Haunted Kitchen	skullery maid	Trick-or-Treating Tot	 | Source essence (3) | Skullery Maid's Knee	32	8	13	33	22	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	9	TRUE	PILLKEEPER: Wednesday - Sneakisol	N/A	Gelatinous Cubeling		0	-1	0	0	0	0				0	0	0	0	0	0		
1	9	false	The Haunted Kitchen	possessed silverware drawer	Gelatinous Cubeling	 | Source essence (2) | Spookyraven billiards room key | spooky powder | antique packet of ketchup	14	10	14	42	13	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SNAKEWHIP	0	0	0	0	0	0		
1	10	TRUE	PILLKEEPER: Wednesday - Sneakisol	N/A	Space Jellyfish		0	-1	0	0	0	0				0	0	0	0	0	0		
1	10	false	The Dark Heart of the Woods	Moon Over the Dark Heart	Space Jellyfish	 | hot plate	0	-1	0	0	0	0				0	0	0	0	0	0		
1	11	TRUE	PILLKEEPER: Wednesday - Sneakisol	N/A	Space Jellyfish		0	-1	0	0	0	0				0	0	0	0	0	0		
1	11	false	The Dark Heart of the Woods	Running the Lode	Space Jellyfish		350	-1	0	0	0	0				0	0	0	0	0	0		
1	12	TRUE	PILLKEEPER: Wednesday - Sneakisol	N/A	Space Jellyfish		0	-1	0	0	0	0				0	0	0	0	0	0		
1	12	false	The Dark Heart of the Woods	I, Martin	Space Jellyfish	 | martini	0	-1	0	0	0	0				0	0	0	0	0	0		
1	13	false	The Dark Heart of the Woods	Imp Be Nimble, Imp Be Quick	Space Jellyfish	 | box of birthday candles	0	-1	0	0	0	0				0	0	0	0	0	0		
1	14	false	The Dark Neck of the Woods	W imp	Space Jellyfish	 | Source essence (3) | hot jelly | Imp Ale | ruby W | infernal fife | stick of firewood	71	10	9	40	19	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | EXTRACT JELLY | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	15	true	Cook 5 wad of dough + 5 soda water	N/A	Space Jellyfish		0	-1	0	0	0	0				0	0	0	0	0	0		
1	15	false	The Dark Neck of the Woods	P imp	Space Jellyfish	 | Source essence (3) | hot jelly | hot wing | Imp Ale	58	11	18	33	18	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | EXTRACT JELLY | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	16	false	The Dark Neck of the Woods	How Do We Do It? Quaint and Curious Volume!	Gelatinous Cubeling		250	-1	0	0	0	0				0	0	0	0	0	0		
1	17	false	The Dark Neck of the Woods	Hellion	Gelatinous Cubeling	 | Source essence (2) | hellion cube | blue pixel | Pick-O-Matic lockpicks	10	10	14	45	14	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	18	true	The Spooky Forest	sausage goblin	Left-Hand Man	 | magical sausage casing | red pixel	121	4	20	69	24	0		|Rain-Doh indigo cup	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS	0	0	0	0	0	0		
1	18	false	The Dark Neck of the Woods	P imp	Fist Turkey	 | hot wing | Imp Ale | Special Seasoning	59	5	10	44	19	0		|Rain-Doh indigo cup	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS	0	0	0	0	0	0		
1	19	true	The Spooky Forest	terrible mutant	Fist Turkey	 | Source essence | glob of undifferentiated tissue	23	7	27	66	20	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	19	false	The Dark Neck of the Woods	W imp	Fist Turkey	 | Source essence (3) | Pok&eacute;-Gro fertilizer | stick of firewood	56	8	9	46	18	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	20	true	The Dark Neck of the Woods	Wooof! Wooooooof!	Fist Turkey		0	-1	0	0	0	0	 | Adventurer's Best Friendship (30)			0	0	0	0	0	0		
1	20	false	The Dark Neck of the Woods	Hellion	Fist Turkey	 | Source essence | hellion cube	12	10	19	45	17	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	21	true	Your Witchess Set	Play against the Witchess Pieces	Fist Turkey		0	-1	0	0	0	0				0	0	0	0	0	0		
1	21	true	Your Witchess Set	Witchess Rook	Fist Turkey	 | Source essence | Greek fire | Evilometer	10	8	20	74	22	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	21	true	Your Witchess Set	Play against the Witchess Pieces	Fist Turkey		0	-1	0	0	0	0				0	0	0	0	0	0		
1	21	true	Your Witchess Set	Witchess Bishop	Fist Turkey	 | Sacramento wine	12	5	22	77	19	0		|Rain-Doh indigo cup	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS	0	0	0	0	0	0		
1	21	true	Your Witchess Set	Play against the Witchess Pieces	Fist Turkey		0	-1	0	0	0	0				0	0	0	0	0	0		
1	21	true	Your Witchess Set	Witchess Bishop	Fist Turkey	 | Source essence (2) | Sacramento wine | Agitated Turkey	18	8	22	66	33	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	21	true	Your Witchess Set	Play against the Witchess Pieces	Fist Turkey		0	-1	0	0	0	0				0	0	0	0	0	0		
1	21	true	Your Witchess Set	Witchess Bishop	Fist Turkey	 | Source essence | Sacramento wine	22	8	15	82	24	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	21	true	Your Witchess Set	Play against the Witchess Pieces	Fist Turkey		0	-1	0	0	0	0				0	0	0	0	0	0		
1	21	false	Your Witchess Set	Witchess Bishop	Fist Turkey	 | Source essence (2) | Sacramento wine	11	8	19	71	28	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	22	false	The Dark Neck of the Woods	furious giant cow	Fist Turkey	 | Source essence (2) | corrupted marrow	10	9	27	48	29	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS	0	0	0	0	0	0		
1	23	false	The Dark Neck of the Woods	Olive My Love To You, Oh.	Fist Turkey	 | olive | olive	0	-1	0	0	0	0				0	0	0	0	0	0		
1	24	false	The Dark Neck of the Woods	Hellion	Fist Turkey	 | Source essence | hellion cube | green pixel	10	8	18	34	20	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	25	false	The Dark Neck of the Woods	P imp	Fist Turkey	 | Source essence | hot wing	67	8	13	42	14	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	26	false	The Dark Neck of the Woods	W imp	Fist Turkey	 | Source essence (2) | Imp Ale | ruby W	53	8	7	46	24	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	27	false	The Dark Neck of the Woods	W imp	Fist Turkey	 | Source essence (2) | ruby W | wussiness potion | red pixel | Agitated Turkey | stick of firewood	94	8	7	52	10	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	28	false	The Dark Neck of the Woods	Dodecahedrariffic!	Fist Turkey	 | dodecagram	0	-1	0	0	0	0				0	0	0	0	0	0		
1	29	false	The Dark Elbow of the Woods	Demoninja	Fist Turkey	 | Source essence | demon skin | li'l ninja costume	119	7	13	45	13	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	30	true	The Outskirts of Cobb's Knob	terrible mutant	Fist Turkey	 | Source essence | glob of undifferentiated tissue	55	6	19	72	17	0		|Rain-Doh indigo cup	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	30	true	The Dark Elbow of the Woods	L imp	Fist Turkey	 | flaming crutch | cast	54	2	12	48	12	0			 | CHEST X-RAY	0	0	1	0	0	0		
1	30	true	The Dark Elbow of the Woods	G imp	Fist Turkey	 | hot wing | Agitated Turkey	46	2	15	36	19	0			 | CHEST X-RAY	0	0	1	0	0	0		
1	30	false	The Dark Elbow of the Woods	Deep Imp Act	Fist Turkey		0	-1	0	0	0	0				0	0	0	0	0	0		
1	31	true	The Outskirts of Cobb's Knob	sausage goblin	Fist Turkey	 | Source essence (2) | magical sausage casing | green pixel	109	6	20	80	23	0		|Rain-Doh indigo cup|Time-Spinner	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	31	true	The Dark Elbow of the Woods	L imp	Fist Turkey	 | cast | Agitated Turkey	49	2	15	42	10	0			 | CHEST X-RAY	0	0	1	0	0	0		
1	31	false	The Dark Elbow of the Woods	Imp Art, Some Wisdom	Fist Turkey		0	-1	0	0	0	0				0	0	0	0	0	0		
1	32	false	The Dark Elbow of the Woods	Demoninja	Fist Turkey	 | Source essence | Agitated Turkey	92	8	14	46	12	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT	0	0	0	0	0	0		
1	33	false	The Dark Elbow of the Woods	A Secret, But Not the Secret You're Looking For	Ms. Puck Man	 | bottle of gin | bottle of vodka | bottle of rum	0	-1	0	0	0	0				0	0	0	0	0	0		
1	34	false	The Dark Elbow of the Woods	Butter Knife?  I'll Take the Knife	Ms. Puck Man	 | eldritch butterknife	0	-1	0	0	0	0				0	0	0	0	0	0		
1	35	true	Friar Ceremony Location	N/A	Ms. Puck Man		0	-1	0	0	0	0	 | items.enh (100)			0	0	0	0	0	0		
1	35	false	The Laugh Floor	Pr Imp	Steam-Powered Cheerleader	 | Source essence (3)	81	10	15	45	17	0	 | Frisky Spirit (1)	|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | EXTRACT | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	36	true	Cook 5 wad of dough + 5 soda water	N/A	Steam-Powered Cheerleader		0	-1	0	0	0	0				0	0	0	0	0	0		
1	36	false	The Laugh Floor	BL Imp	Steam-Powered Cheerleader	 | red pixel | Special Seasoning	62	9	17	46	20	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	37	false	The Laugh Floor	Pr Imp	Steam-Powered Cheerleader	 | blue pixel	67	9	35	37	14	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	38	false	The Laugh Floor	CH Imp	Steam-Powered Cheerleader		52	9	20	36	23	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	39	TRUE	CONSUME: drink 1 punch-drunk punch	N/A	Steam-Powered Cheerleader		0	-1	0	0	0	7	 | Boxing Day Drinking (50)			0	0	0	0	0	0		
1	39	false	The Laugh Floor	Carbuncle Top	Steam-Powered Cheerleader	 | hilarious comedy prop | blue pixel	0	10	17	44	23	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SNAKEWHIP	0	0	0	0	0	0		
1	40	true	The Laugh Floor	Wooof! Wooooooof!	Steam-Powered Cheerleader		0	-1	0	0	0	0	 | Adventurer's Best Friendship (30)			0	0	0	0	0	0		
1	40	false	The Laugh Floor	CH Imp	Steam-Powered Cheerleader	 | imp air	48	9	22	40	24	0	 | Wise Spirit (1)	|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	41	false	The Laugh Floor	furious giant cow	Steam-Powered Cheerleader	 | corrupted marrow	0	9	30	60	25	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	42	false	The Laugh Floor	Pr Imp	Steam-Powered Cheerleader	 | imp air | blue pixel	92	9	19	48	19	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	43	false	The Laugh Floor	BL Imp	Steam-Powered Cheerleader		56	9	18	49	22	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	44	false	The Laugh Floor	Victor the Insult Comic Hellhound	Steam-Powered Cheerleader	 | Victor, the Insult Comic Hellhound Puppet	0	10	22	54	15	0	 | Cool Spirit (1)	|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SNAKEWHIP	0	0	0	0	0	0		
1	45	false	The Laugh Floor	Pr Imp	Steam-Powered Cheerleader	 | imp air	84	9	23	48	22	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	46	TRUE	CONSUME: drink 1 Agitated Turkey	N/A	Steam-Powered Cheerleader		0	-1	0	0	0	5	 | Turkey-Agitated (25)			0	0	0	0	0	0		
1	46	false	The Laugh Floor	CH Imp	Steam-Powered Cheerleader		48	9	25	50	13	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	47	true	The Outskirts of Cobb's Knob	sausage goblin	Ms. Puck Man	 | magical sausage casing | yellow pixel	112	6	34	71	30	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS	0	0	0	0	0	0		
1	47	false	The Laugh Floor	CH Imp	Steam-Powered Cheerleader	 | imp air | blue pixel | Special Seasoning	52	9	30	46	17	0	 | Resilient Spirit (1)	|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	48	false	The Laugh Floor	Pr Imp	Steam-Powered Cheerleader	 | red pixel	76	9	17	54	17	0	 | Fiery Spirit (1)	|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	49	false	The Laugh Floor	Larry of the Field of Signs	Steam-Powered Cheerleader	 | observational glasses	0	10	24	48	17	0	 | Cool Spirit (1)	|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG | SNAKEWHIP	0	0	0	0	0	0		
1	50	false	The Laugh Floor	Pr Imp	Steam-Powered Cheerleader		91	9	27	52	9	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	51	TRUE	CONSUME: drink 1 Agitated Turkey	N/A	Steam-Powered Cheerleader		0	-1	0	0	0	6	 | Turkey-Agitated (25) | Driving Stealthily (30)			0	0	0	0	0	0		
1	51	false	The Laugh Floor	BL Imp	Steam-Powered Cheerleader	 | imp air | blue pixel	73	9	17	41	12	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	52	false	Infernal Rackets Backstage	Your Bassist Impulses	Steam-Powered Cheerleader	 | sponge cake	0	-1	0	0	0	0				0	0	0	0	0	0		
1	53	true	Cook 6 wad of dough + 6 soda water	N/A	Steam-Powered Cheerleader		0	-1	0	0	0	0				0	0	0	0	0	0		
1	53	false	Infernal Rackets Backstage	A Pertinent Imp	Steam-Powered Cheerleader	 | comfy pillow	0	-1	0	0	0	0				0	0	0	0	0	0		
1	54	false	Infernal Rackets Backstage	Primo Donno	Steam-Powered Cheerleader	 | giant marshmallow	0	-1	0	0	0	0				0	0	0	0	0	0		
1	55	false	Infernal Rackets Backstage	Entour Rage	Steam-Powered Cheerleader	 | booze-soaked cherry	0	-1	0	0	0	0				0	0	0	0	0	0		
1	56	false	Infernal Rackets Backstage	inkubus	Steam-Powered Cheerleader	 | red pixel	91	9	14	32	14	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	57	true	The Skeleton Store	boneless blobghost	Ms. Puck Man	 | psychokinetic energy blob (3) | yellow pixel	11	9	7	34	10	0		|Rain-Doh indigo cup|Time-Spinner|Rain-Doh blue balls	 | CANHANDLE | SUMMON LOVE MOSQUITO | BARRAGE OF TEARS | SUMMON LOVE GNATS | SUMMON LOVE STINKBUG	0	0	0	0	0	0		
1	57	TRUE	CONSUME: drink 1 Agitated Turkey	N/A	Steam-Powered Cheerleader		0	-1	0	0	0	6	 | Turkey-Agitated (25)			0	0	0	0	0	0		
