day	turnSpent	free?	location	encounterName	familiar	items	meat	rounds	mus	mys	mox	advsGained	effectsGained	itemsUsed	skillsUsed	freeRun?	banish	freeKill	sniff	spit	copy	macroFrom	
1	16	TRUE	CONSUME: eat 1 grue egg omelette	N/A	Exotic Parrot		0	-1	0	0	0	34				0	0	0	0	0	0		
1	16	false	The Haunted Library	banshee librarian	Pocket Professor	 | coin (8) | coin (9)	12	2	6	2	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	17	true	The Haunted Library	Lights Out in the Library	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	17	false	The Haunted Library	writing desk	Pocket Professor	 | coin (8) | disintegrating quill pen | inkwell | snifter of thoroughly aged brandy | Lady Spookyraven's necklace	11	2	2	3	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	18	false	The Dark Heart of the Woods	Moon Over the Dark Heart	Pocket Professor	 | hot plate	0	-1	0	0	0	0				0	0	0	0	0	0		
1	19	false	The Dark Heart of the Woods	Fallen Archfiend	Pocket Professor	 | coin (7) | demon skin | pink slime	81	2	6	2	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	20	true	The Spooky Forest	sausage goblin	Pocket Professor	 | coin (7) | magical sausage casing	144	2	24	4	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	20	false	The Dark Heart of the Woods	P imp	Pocket Professor	 | coin (6) | coin (8) | hot wing | Imp Ale | ten-leaf clover	64	2	2	2	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	21	false	The Dark Heart of the Woods	P imp	Pocket Professor	 | coin (8) | diamond-studded cane	57	2	0	3	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	22	false	The Dark Heart of the Woods	G imp	Pocket Professor	 | coin (6) | hot wing | Imp Ale | leather mask	65	2	4	2	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	23	false	The Dark Heart of the Woods	Running the Lode	Pocket Professor		350	-1	0	0	0	0				0	0	0	0	0	0		
1	24	false	The Dark Heart of the Woods	G imp	Pocket Professor	 | coin (6) | hot wing | stick of firewood	63	2	4	3	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	25	false	The Dark Heart of the Woods	I, Martin	Pocket Professor	 | martini	0	-1	0	0	0	0				0	0	0	0	0	0		
1	26	false	The Dark Heart of the Woods	G imp	Pocket Professor	 | coin (6) | coin (10) | Imp Ale | vitamin G pill	51	2	0	2	6	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	27	false	The Dark Heart of the Woods	Fallen Archfiend	Pocket Professor	 | coin (7) | stick of firewood	83	2	0	5	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	28	false	The Dark Heart of the Woods	G imp	Pocket Professor	 | coin (7) | hot wing | coin (5) | green pixel	57	2	4	2	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	29	false	The Dark Heart of the Woods	G imp	Pocket Professor	 | coin (8) | hot wing | Imp Ale | Special Seasoning	64	2	4	3	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	30	false	The Dark Heart of the Woods	Imp Be Nimble, Imp Be Quick	Pocket Professor	 | box of birthday candles	0	-1	0	0	0	0				0	0	0	0	0	0		
1	31	false	The Dark Neck of the Woods	W imp	Pocket Professor	 | coin (8) | ruby W | wussiness potion	56	2	0	3	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	32	false	The Dark Neck of the Woods	W imp	Pocket Professor	 | coin (8) | coin (9) | Imp Ale | ruby W | wussiness potion	61	2	0	2	6	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	33	false	The Dark Neck of the Woods	How Do We Do It? Quaint and Curious Volume!	Pocket Professor		250	-1	0	0	0	0				0	0	0	0	0	0		
1	34	false	The Dark Neck of the Woods	W imp	Pocket Professor	 | coin (6) | Imp Ale | wussiness potion	56	2	0	2	6	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	35	false	The Dark Neck of the Woods	Strike One!	Pocket Professor	 | imp unity ring	0	-1	0	0	0	0				0	0	0	0	0	0		
1	36	false	The Dark Neck of the Woods	Hellion	Pocket Professor	 | coin (8) | coin (4) | white pixel | stick of firewood	11	2	5	2	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	37	TRUE	PILLKEEPER: Wednesday - Sneakisol	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	37	false	The Dark Neck of the Woods	Olive My Love To You, Oh.	Pocket Professor	 | olive | olive	0	-1	0	0	0	0				0	0	0	0	0	0		
1	38	false	The Dark Neck of the Woods	Dodecahedrariffic!	Pocket Professor	 | dodecagram	0	-1	0	0	0	0				0	0	0	0	0	0		
1	39	false	The Dark Elbow of the Woods	G imp	Pocket Professor	 | coin (6) | coin (10) | hot wing	68	2	2	2	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	40	false	The Dark Elbow of the Woods	Deep Imp Act	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	41	false	The Dark Elbow of the Woods	L imp	Pocket Professor	 | coin (6) | Imp Ale | flaming crutch | stick of firewood	56	2	0	2	6	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	42	false	The Dark Elbow of the Woods	G imp	Pocket Professor	 | coin (8) | coin (4) | white pixel | stick of firewood	60	2	2	2	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	43	false	The Dark Elbow of the Woods	Demoninja	Pocket Professor	 | coin (7) | hot katana blade | li'l ninja costume | stick of firewood	97	2	3	2	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	44	false	The Dark Elbow of the Woods	Demoninja	Pocket Professor	 | coin (8) | hot katana blade | coin (4) | red pixel	93	2	0	5	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	45	TRUE	CONSUME: eat 1 astral hot dog	N/A	Pocket Professor		0	-1	0	0	0	19				0	0	0	0	0	0		
1	45	TRUE	CONSUME: eat 1 astral hot dog	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	45	TRUE	CONSUME: eat 1 astral hot dog	N/A	Pocket Professor		0	-1	0	0	0	22				0	0	0	0	0	0		
1	45	false	The Dark Elbow of the Woods	Imp Art, Some Wisdom	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	46	true	The Spooky Forest	sausage goblin	Pocket Professor	 | coin (6) | coin (9) | red-hot sausage fork | magical sausage casing	103	2	3	9	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	46	false	The Dark Elbow of the Woods	L imp	Pocket Professor	 | coin (8) | stick of firewood	54	2	3	2	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	47	false	The Dark Elbow of the Woods	A Secret, But Not the Secret You're Looking For	Pocket Professor	 | bottle of tequila | bottle of vodka | bottle of whiskey	0	-1	0	0	0	0				0	0	0	0	0	0		
1	48	false	The Dark Elbow of the Woods	L imp	Pocket Professor	 | coin (6) | Imp Ale | cast | Special Seasoning	57	2	0	3	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	49	false	The Dark Elbow of the Woods	G imp	Pocket Professor	 | coin (6) | mushroom | Imp Ale | leather mask | coin (5) | white pixel	61	2	2	3	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	50	false	The Dark Elbow of the Woods	Butter Knife?  I'll Take the Knife	Pocket Professor	 | eldritch butterknife	0	-1	0	0	0	0				0	0	0	0	0	0		
1	51	true	Friar Ceremony Location	N/A	Pocket Professor		0	-1	0	0	0	0				0	0	0	0	0	0		
1	51	false	The Spooky Forest	spooky vampire	Red-Nosed Snapper	 | coin (8)	20	2	0	0	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	52	false	The Spooky Forest	warwelf	Red-Nosed Snapper	 | coin (8)	29	2	2	0	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	53	false	The Spooky Forest	Consciousness of a Stream	Red-Nosed Snapper	 | tree-holed coin	300	-1	0	0	0	0				0	0	0	0	0	0		
1	54	false	The Spooky Forest	O Lith, Mon	Red-Nosed Snapper	 | Spooky Temple map	0	-1	0	0	0	0				0	0	0	0	0	0		
1	55	false	The Spooky Forest	Tree's Last Stand	Red-Nosed Snapper	 | spooky sapling	0	-1	0	0	0	0				0	0	0	0	0	0		
1	56	true	The Spooky Forest	N/A	Red-Nosed Snapper		0	-1	0	0	0	0				0	0	0	0	0	0		
1	56	false	The Spooky Forest	Consciousness of a Stream	Red-Nosed Snapper	 | mosquito larva	500	-1	0	0	0	0				0	0	0	0	0	0		
1	57	false	The Spooky Forest	warwelf	Red-Nosed Snapper	 | coin (7)	32	2	0	0	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	58	false	The Spooky Forest	Through Thicket and Thinnet	Red-Nosed Snapper	 | Spooky-Gro fertilizer	0	-1	0	0	0	0				0	0	0	0	0	0		
1	59	false	The Black Forest	Forty Shades of Black	Reassembled Blackbird	 | black map	0	-1	0	0	0	0				0	0	0	0	0	0		
1	60	false	The Black Forest	black adder	Reassembled Blackbird	 | coin (6) | coin (10)	169	2	3	7	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	61	false	The Black Forest	black panther	Reassembled Blackbird	 | coin (6) | Black No. 2 | broken wings	240	2	4	3	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	62	false	The Black Forest	black widow	Reassembled Blackbird	 | coin (7) | coin (9) | black pension check	91	2	8	4	0	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	63	true	The Haunted Bathroom	terrible mutant	Reassembled Blackbird	 | coin (6) | glob of undifferentiated tissue | coin (3) | red pixel	24	2	7	3	6	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	63	false	The Black Forest	You Found Your Thrill	Reassembled Blackbird		0	-1	0	0	0	0				0	0	0	0	0	0		
1	64	false	The Black Forest	Bee Persistent	Reassembled Blackbird		0	-1	0	0	0	0				0	0	0	0	0	0		
1	65	true	The Black Forest	Bee Rewarded	Reassembled Blackbird		0	-1	0	0	0	0				0	0	0	0	0	0		
1	65	false	The Black Forest	N/A	Reassembled Blackbird	 | beehive	0	-1	0	0	0	0				0	0	0	0	0	0		
1	66	true	Combing the Beach	N/A	Pocket Professor		0	-1	0	0	0	0	 | Do I Know You From Somewhere? (50)			0	0	0	0	0	0		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (8) | magical sausage casing	125	3	13	5	10	0			 | LECTURE ON RELATIVITY | MULTI-BOUNCE	0	0	0	0	0	1		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (6) | magical sausage casing	129	3	3	18	7	0			 | LECTURE ON RELATIVITY | MULTI-BOUNCE	0	0	0	0	0	1		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (8) | magical sausage casing	106	3	9	5	14	0			 | LECTURE ON RELATIVITY | MULTI-BOUNCE	0	0	0	0	0	1		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (7) | coin (9) | magical sausage casing	103	3	4	5	19	0			 | LECTURE ON RELATIVITY | MULTI-BOUNCE	0	0	0	0	0	1		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (7) | magical sausage casing	125	3	7	19	2	0			 | LECTURE ON RELATIVITY | MULTI-BOUNCE	0	0	0	0	0	1		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (7) | magical sausage casing	124	3	15	9	3	0			 | LECTURE ON RELATIVITY | MULTI-BOUNCE	0	0	0	0	0	1		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (7) | deluxe mushroom | magical sausage casing	124	3	7	7	15	0			 | LECTURE ON RELATIVITY | MULTI-BOUNCE	0	0	0	0	0	1		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (6) | magical sausage casing	122	3	3	17	10	0			 | LECTURE ON RELATIVITY | MULTI-BOUNCE	0	0	0	0	0	1		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (8) | magical sausage casing	133	3	13	8	9	0			 | LECTURE ON RELATIVITY | MULTI-BOUNCE	0	0	0	0	0	1		
1	66	true	The Outskirts of Cobb's Knob	sausage goblin	Pocket Professor	 | coin (8) | coin (8) | magical sausage casing	116	2	5	8	17	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	66	false	The Outskirts of Cobb's Knob	Code Red	Pocket Professor	 | Knob Goblin encryption key	0	-1	0	0	0	0				0	0	0	0	0	0		
1	67	false	Guano Junction	How I Wonder What You're At	Pocket Professor	 | sonar-in-a-biscuit | sonar-in-a-biscuit	0	-1	0	0	0	0				0	0	0	0	0	0		
1	68	false	The Beanbat Chamber	musical fruit bat	Cat Burglar	 | coin (6) | grapefruit | grapes | lemon	108	2	0	4	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	69	true	The Beanbat Chamber	beanbat	Cat Burglar	 | enchanted bean | sonar-in-a-biscuit	0	0	0	0	0	0			 | USE THE FORCE | SABER YELLOW RAY	0	0	0	0	0	0		
1	69	false	The Black Forest	black friar	Reassembled Blackbird	 | coin (6) | Mornington crescent roll | stick of firewood	13	2	7	2	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	70	TRUE	CONSUME: eat 1 fortune cookie	N/A	Reassembled Blackbird		0	-1	0	0	0	2				0	0	0	0	0	0		
1	70	false	The Black Forest	black magic woman	Reassembled Blackbird	 | coin (7) | black eye shadow | stick of firewood	165	2	4	7	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	71	false	The Hidden Temple	Baa'baa'bu'ran	Reassembled Blackbird	 | coin (8) | deluxe mushroom | stone wool | stone wool | stone wool | Special Seasoning	10	4	2	2	9	0	 | Bat-Adjacent Form (1)		 | OTOSCOPE | BECOME A BAT | MULTI-BOUNCE	0	0	0	0	0	0		
1	72	false	The Black Forest	blackberry bush	Reassembled Blackbird	 | coin (7) | blackberry | stick of firewood	14	2	5	2	6	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	73	false	The Black Forest	blackberry bush	Reassembled Blackbird	 | coin (8) | blackberry | blackberry | blackberry | stick of firewood	12	2	2	5	6	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	74	true	The Haunted Bathroom	terrible mutant	Reassembled Blackbird	 | coin (7) | glob of undifferentiated tissue	27	2	3	9	18	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	74	false	The Black Forest	black magic woman	Reassembled Blackbird	 | coin (6)	171	2	8	4	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	75	false	The Black Forest	blackberry bush	Reassembled Blackbird	 | coin (7) | blackberry | stick of firewood	11	2	3	5	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	76	false	The Black Forest	blackberry bush	Reassembled Blackbird	 | coin (8) | coin (8) | blackberry | blackberry	14	2	2	7	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	77	false	The Black Forest	black friar	Reassembled Blackbird	 | coin (8) | black label | Mornington crescent roll | stick of firewood	13	2	3	3	9	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	78	false	The Black Forest	black panther	Reassembled Blackbird	 | coin (8) | coin (8)	261	2	3	2	10	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	79	false	The Haunted Bedroom	One Ornate Nightstand	Cat Burglar	 | coin (7) | coin (10) | Lord Spookyraven's spectacles	13	3	4	2	3	0			 | OFFER LATTE TO OPPONENT | MULTI-BOUNCE	0	0	0	1	0	0		
1	80	true	The Haunted Bedroom	animated rustic nightstand	Cat Burglar		0	1	0	0	0	0			 | REFLEX HAMMER	1	1	0	0	0	0		
1	80	true	The Haunted Bedroom	animated mahogany nightstand	Cat Burglar		0	1	0	0	0	0			 | THROW LATTE ON OPPONENT	1	1	0	0	0	0		
1	80	false	The Haunted Bedroom	One Simple Nightstand	Cat Burglar	 | coin (7)	12	2	4	0	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	81	false	The Haunted Bedroom	One Ornate Nightstand	Cat Burglar	 | coin (8) | disposable instant camera	15	2	4	2	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	82	false	The Haunted Bedroom	One Ornate Nightstand	Cat Burglar	 | coin (7) | Special Seasoning	15	2	2	5	2	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	83	false	The Haunted Bedroom	One Ornate Nightstand	Cat Burglar	 | coin (7)	13	2	5	0	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	84	false	The Haunted Bedroom	One Elegant Nightstand	Cat Burglar	 | coin (8) | coin (10) | Lady Spookyraven's finest gown	10	2	2	3	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	85	false	The Shore, Inc. Travel Agency	N/A	Cat Burglar	 | your father's MacGuffin diary	0	-1	0	0	0	0				0	0	0	0	0	0		
1	88	false	The Hidden Temple	Such Great Heights	Cat Burglar	 | the Nostril of the Serpent	0	-1	0	0	0	0				0	0	0	0	0	0		
1	89	true	The Hidden Temple	The Hidden Heart of the Hidden Temple	Cat Burglar		0	-1	0	0	0	0				0	0	0	0	0	0		
1	89	false	The Hidden Temple	Now What?	Cat Burglar		0	-1	0	0	0	0				0	0	0	0	0	0		
1	90	false	The Hidden Temple	Beginning at the Beginning of Beginning	Cat Burglar		0	-1	0	0	0	0				0	0	0	0	0	0		
1	91	false	The Hidden Temple	No Visible Means of Support	Cat Burglar		0	-1	0	0	0	0				0	0	0	0	0	0		
1	92	false	The Hidden Park	Is There A Doctor In The House?	Red-Nosed Snapper	 | coin (8) | long pork	176	2	3	5	6	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	93	false	The Hidden Park	pygmy assault squad	Red-Nosed Snapper	 | coin (7) | pygmy pygment | bottle of alcohol	216	2	7	3	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	94	true	The Haunted Bathroom	sausage goblin	Red-Nosed Snapper	 | coin (6) | magical sausage casing	124	2	12	0	5	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	94	false	The Hidden Park	pygmy blowgunner	Red-Nosed Snapper	 | coin (7) | pygmy blowgun | pygmy nose-bone	147	2	7	2	7	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	95	false	The Hidden Park	Where Does The Lone Ranger Take His Garbagester?	Red-Nosed Snapper		0	-1	0	0	0	0				0	0	0	0	0	0		
1	96	false	The Hidden Park	pygmy janitor	Red-Nosed Snapper	 | coin (6) | book of matches | jungle floor wax	128	2	3	8	3	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
1	97	false	The Hidden Park	pygmy assault squad	Red-Nosed Snapper	 | coin (7) | coin (9) | pygmy pygment | bottle of alcohol	202	2	2	4	9	0			 | MULTI-BOUNCE	0	0	0	0	0	0		
